time,TSURF,GWETTOP,PRECSNO,RH2M,WS2M,lat,lon,TSURF_FAHREN,state,county
1981-01-31,265.109375,0.71875,0.0,86.4375,3.6875,41.8244,-88.0901,17.796875,IL,Dupage
1981-02-28,269.453125,0.734375,1.52587890625e-05,85.1875,4.9453125,41.8244,-88.0901,25.615625,IL,Dupage
1981-03-31,275.5703125,0.7109375,0.0,74.125,3.8515625,41.8244,-88.0901,36.6265625,IL,Dupage
1981-04-30,283.4765625,0.7109375,0.0,74.25,4.5546875,41.8244,-88.0901,50.8578125,IL,Dupage
1981-05-31,286.171875,0.71875,0.0,71.4375,3.515625,41.8244,-88.0901,55.709375,IL,Dupage
1981-06-30,293.9921875,0.6875,0.0,74.3125,3.0859375,41.8244,-88.0901,69.7859375,IL,Dupage
1981-07-31,296.234375,0.6015625,0.0,73.5625,2.3984375,41.8244,-88.0901,73.821875,IL,Dupage
1981-08-31,294.71875,0.625,0.0,77.6875,2.3203125,41.8244,-88.0901,71.09375,IL,Dupage
1981-09-30,289.53125,0.625,0.0,75.9375,2.84375,41.8244,-88.0901,61.75625,IL,Dupage
1981-10-31,281.9765625,0.6328125,0.0,76.375,3.1796875,41.8244,-88.0901,48.157812500000006,IL,Dupage
1981-11-30,276.3515625,0.640625,7.62939453125e-06,83.1875,2.9765625,41.8244,-88.0901,38.0328125,IL,Dupage
1981-12-31,268.2578125,0.6875,1.52587890625e-05,87.6875,3.6015625,41.8244,-88.0901,23.464062499999997,IL,Dupage
1982-01-31,259.078125,0.6796875,3.0517578125e-05,94.9375,4.6640625,41.8244,-88.0901,6.940625000000001,IL,Dupage
1982-02-28,265.2890625,0.71875,1.52587890625e-05,92.375,3.5703125,41.8244,-88.0901,18.120312499999997,IL,Dupage
1982-03-31,273.625,0.78125,2.288818359375e-05,80.5,4.4765625,41.8244,-88.0901,33.125,IL,Dupage
1982-04-30,278.9453125,0.7734375,7.62939453125e-06,75.3125,4.1953125,41.8244,-88.0901,42.7015625,IL,Dupage
1982-05-31,291.3125,0.6953125,0.0,77.4375,2.828125,41.8244,-88.0901,64.9625,IL,Dupage
1982-06-30,290.4296875,0.6484375,0.0,72.6875,2.8203125,41.8244,-88.0901,63.3734375,IL,Dupage
1982-07-31,295.9921875,0.671875,0.0,79.125,2.6015625,41.8244,-88.0901,73.38593750000001,IL,Dupage
1982-08-31,294.0390625,0.6015625,0.0,72.75,2.359375,41.8244,-88.0901,69.87031250000001,IL,Dupage
1982-09-30,290.8046875,0.53125,0.0,73.0,2.765625,41.8244,-88.0901,64.0484375,IL,Dupage
1982-10-31,284.5078125,0.546875,0.0,68.8125,3.140625,41.8244,-88.0901,52.7140625,IL,Dupage
1982-11-30,276.09375,0.703125,0.0,83.625,3.6875,41.8244,-88.0901,37.56875,IL,Dupage
1982-12-31,273.203125,0.84375,0.0,88.625,4.1484375,41.8244,-88.0901,32.365625,IL,Dupage
1983-01-31,268.9609375,0.84375,7.62939453125e-06,87.9375,3.96875,41.8244,-88.0901,24.7296875,IL,Dupage
1983-02-28,270.5703125,0.8515625,1.52587890625e-05,90.125,3.171875,41.8244,-88.0901,27.6265625,IL,Dupage
1983-03-31,275.640625,0.84375,1.52587890625e-05,85.0,3.8125,41.8244,-88.0901,36.753125,IL,Dupage
1983-04-30,279.546875,0.8671875,7.62939453125e-06,81.6875,3.7734375,41.8244,-88.0901,43.784375,IL,Dupage
1983-05-31,285.6015625,0.8046875,0.0,78.9375,3.5390625,41.8244,-88.0901,54.6828125,IL,Dupage
1983-06-30,293.9921875,0.703125,0.0,74.6875,2.7578125,41.8244,-88.0901,69.7859375,IL,Dupage
1983-07-31,297.7890625,0.6796875,0.0,77.25,2.4140625,41.8244,-88.0901,76.62031250000001,IL,Dupage
1983-08-31,297.8046875,0.5546875,0.0,69.375,2.2890625,41.8244,-88.0901,76.6484375,IL,Dupage
1983-09-30,291.0,0.578125,0.0,68.5,2.859375,41.8244,-88.0901,64.4,IL,Dupage
1983-10-31,284.0,0.609375,0.0,74.625,3.4296875,41.8244,-88.0901,51.8,IL,Dupage
1983-11-30,277.6171875,0.703125,0.0,83.375,4.078125,41.8244,-88.0901,40.3109375,IL,Dupage
1983-12-31,261.4140625,0.7890625,2.288818359375e-05,94.75,3.8671875,41.8244,-88.0901,11.1453125,IL,Dupage
1984-01-31,262.34375,0.8046875,1.52587890625e-05,95.75,3.6796875,41.8244,-88.0901,12.818749999999998,IL,Dupage
1984-02-29,271.828125,0.84375,0.0,89.6875,4.1171875,41.8244,-88.0901,29.890625,IL,Dupage
1984-03-31,271.40625,0.8515625,7.62939453125e-06,82.0,4.09375,41.8244,-88.0901,29.13125,IL,Dupage
1984-04-30,280.125,0.8203125,7.62939453125e-06,81.8125,4.3359375,41.8244,-88.0901,44.825,IL,Dupage
1984-05-31,286.03125,0.765625,0.0,75.0625,3.5625,41.8244,-88.0901,55.45625,IL,Dupage
1984-06-30,294.015625,0.7109375,0.0,77.125,3.453125,41.8244,-88.0901,69.828125,IL,Dupage
1984-07-31,295.484375,0.5859375,0.0,68.5,2.5234375,41.8244,-88.0901,72.47187500000001,IL,Dupage
1984-08-31,297.078125,0.5,0.0,65.5,2.359375,41.8244,-88.0901,75.340625,IL,Dupage
1984-09-30,290.28125,0.515625,0.0,67.5,2.96875,41.8244,-88.0901,63.10625,IL,Dupage
1984-10-31,285.2265625,0.6015625,0.0,76.9375,3.0,41.8244,-88.0901,54.0078125,IL,Dupage
1984-11-30,275.203125,0.7109375,0.0,81.5,3.8203125,41.8244,-88.0901,35.965625,IL,Dupage
1984-12-31,271.046875,0.7578125,2.288818359375e-05,87.0,4.2421875,41.8244,-88.0901,28.484375,IL,Dupage
1985-01-31,260.2265625,0.7890625,1.52587890625e-05,94.6875,4.5546875,41.8244,-88.0901,9.0078125,IL,Dupage
1985-02-28,264.4921875,0.8125,1.52587890625e-05,92.9375,4.09375,41.8244,-88.0901,16.6859375,IL,Dupage
1985-03-31,276.203125,0.859375,2.288818359375e-05,82.25,4.5703125,41.8244,-88.0901,37.765625,IL,Dupage
1985-04-30,284.046875,0.796875,0.0,79.5,4.0703125,41.8244,-88.0901,51.884375000000006,IL,Dupage
1985-05-31,289.8125,0.6875,0.0,70.125,3.7578125,41.8244,-88.0901,62.2625,IL,Dupage
1985-06-30,292.125,0.6015625,0.0,68.6875,3.265625,41.8244,-88.0901,66.42500000000001,IL,Dupage
1985-07-31,296.4609375,0.5390625,0.0,66.8125,2.7734375,41.8244,-88.0901,74.22968750000001,IL,Dupage
1985-08-31,294.46875,0.5546875,0.0,70.0,2.3671875,41.8244,-88.0901,70.64375000000001,IL,Dupage
1985-09-30,291.71875,0.5390625,0.0,70.375,3.3203125,41.8244,-88.0901,65.69375,IL,Dupage
1985-10-31,283.6328125,0.6484375,0.0,77.375,3.1640625,41.8244,-88.0901,51.1390625,IL,Dupage
1985-11-30,275.6875,0.8125,0.0,87.9375,3.5,41.8244,-88.0901,36.8375,IL,Dupage
1985-12-31,262.7890625,0.8515625,1.52587890625e-05,93.125,4.3203125,41.8244,-88.0901,13.6203125,IL,Dupage
1986-01-31,265.5546875,0.8515625,7.62939453125e-06,91.8125,4.21875,41.8244,-88.0901,18.5984375,IL,Dupage
1986-02-28,267.6328125,0.859375,2.288818359375e-05,91.125,3.5625,41.8244,-88.0901,22.339062499999997,IL,Dupage
1986-03-31,276.09375,0.8515625,0.0,81.6875,4.5546875,41.8244,-88.0901,37.56875,IL,Dupage
1986-04-30,283.21875,0.7421875,0.0,76.25,3.984375,41.8244,-88.0901,50.39375,IL,Dupage
1986-05-31,288.546875,0.703125,0.0,76.3125,3.3203125,41.8244,-88.0901,59.984375,IL,Dupage
1986-06-30,293.09375,0.671875,0.0,77.1875,3.0,41.8244,-88.0901,68.16875,IL,Dupage
1986-07-31,296.8359375,0.65625,0.0,78.625,2.5859375,41.8244,-88.0901,74.9046875,IL,Dupage
1986-08-31,293.6953125,0.546875,0.0,67.5,2.46875,41.8244,-88.0901,69.2515625,IL,Dupage
1986-09-30,291.9296875,0.6015625,0.0,75.6875,2.8984375,41.8244,-88.0901,66.07343750000001,IL,Dupage
1986-10-31,283.265625,0.7734375,0.0,85.25,2.8515625,41.8244,-88.0901,50.478125000000006,IL,Dupage
1986-11-30,273.4375,0.7421875,7.62939453125e-06,84.0,3.4453125,41.8244,-88.0901,32.7875,IL,Dupage
1986-12-31,269.8828125,0.765625,7.62939453125e-06,89.375,3.421875,41.8244,-88.0901,26.3890625,IL,Dupage
1987-01-31,267.6015625,0.765625,1.52587890625e-05,89.0,3.640625,41.8244,-88.0901,22.2828125,IL,Dupage
1987-02-28,272.25,0.7578125,0.0,82.375,3.875,41.8244,-88.0901,30.65,IL,Dupage
1987-03-31,276.6484375,0.734375,0.0,76.875,4.140625,41.8244,-88.0901,38.5671875,IL,Dupage
1987-04-30,282.875,0.71875,0.0,74.4375,3.59375,41.8244,-88.0901,49.775000000000006,IL,Dupage
1987-05-31,290.5703125,0.6875,0.0,74.125,3.265625,41.8244,-88.0901,63.626562500000006,IL,Dupage
1987-06-30,295.53125,0.609375,0.0,68.0625,2.734375,41.8244,-88.0901,72.55625,IL,Dupage
1987-07-31,298.4296875,0.5546875,0.0,71.9375,2.421875,41.8244,-88.0901,77.7734375,IL,Dupage
1987-08-31,294.9921875,0.6640625,0.0,76.125,2.5546875,41.8244,-88.0901,71.5859375,IL,Dupage
1987-09-30,290.03125,0.6953125,0.0,79.1875,2.375,41.8244,-88.0901,62.65625,IL,Dupage
1987-10-31,279.6875,0.6328125,0.0,73.3125,3.140625,41.8244,-88.0901,44.0375,IL,Dupage
1987-11-30,277.65625,0.6640625,0.0,80.9375,3.875,41.8244,-88.0901,40.38125,IL,Dupage
1987-12-31,269.2734375,0.7578125,3.0517578125e-05,91.1875,4.0,41.8244,-88.0901,25.2921875,IL,Dupage
1988-01-31,261.09375,0.8046875,7.62939453125e-06,95.9375,4.3046875,41.8244,-88.0901,10.568749999999998,IL,Dupage
1988-02-29,266.6640625,0.859375,7.62939453125e-06,84.0,4.5234375,41.8244,-88.0901,20.5953125,IL,Dupage
1988-03-31,275.4765625,0.8203125,0.0,78.8125,4.2890625,41.8244,-88.0901,36.4578125,IL,Dupage
1988-04-30,280.984375,0.7890625,0.0,73.8125,3.8984375,41.8244,-88.0901,46.371875,IL,Dupage
1988-05-31,289.078125,0.6640625,0.0,65.1875,3.296875,41.8244,-88.0901,60.940625,IL,Dupage
1988-06-30,296.09375,0.4765625,0.0,53.0,3.3046875,41.8244,-88.0901,73.56875,IL,Dupage
1988-07-31,299.4609375,0.46875,0.0,54.75,2.2265625,41.8244,-88.0901,79.6296875,IL,Dupage
1988-08-31,298.6640625,0.5078125,0.0,59.5,2.75,41.8244,-88.0901,78.1953125,IL,Dupage
1988-09-30,292.015625,0.5078125,0.0,62.5625,2.984375,41.8244,-88.0901,66.228125,IL,Dupage
1988-10-31,280.359375,0.5625,0.0,66.3125,3.4375,41.8244,-88.0901,45.246875,IL,Dupage
1988-11-30,276.03125,0.7109375,7.62939453125e-06,84.5,4.0234375,41.8244,-88.0901,37.45625,IL,Dupage
1988-12-31,268.515625,0.734375,1.52587890625e-05,84.0,4.21875,41.8244,-88.0901,23.928125,IL,Dupage
1989-01-31,269.546875,0.765625,7.62939453125e-06,87.8125,4.4765625,41.8244,-88.0901,25.784375,IL,Dupage
1989-02-28,265.8515625,0.7578125,7.62939453125e-06,81.375,4.2890625,41.8244,-88.0901,19.1328125,IL,Dupage
1989-03-31,274.1796875,0.75,7.62939453125e-06,80.375,4.0,41.8244,-88.0901,34.1234375,IL,Dupage
1989-04-30,280.6171875,0.703125,0.0,73.9375,3.2734375,41.8244,-88.0901,45.7109375,IL,Dupage
1989-05-31,287.578125,0.640625,0.0,68.8125,3.3359375,41.8244,-88.0901,58.240625,IL,Dupage
1989-06-30,293.6484375,0.6171875,0.0,71.0625,2.390625,41.8244,-88.0901,69.16718750000001,IL,Dupage
1989-07-31,297.2578125,0.5625,0.0,69.625,2.3984375,41.8244,-88.0901,75.6640625,IL,Dupage
1989-08-31,294.8046875,0.609375,0.0,73.625,2.3046875,41.8244,-88.0901,71.2484375,IL,Dupage
1989-09-30,289.015625,0.671875,0.0,75.8125,2.4609375,41.8244,-88.0901,60.828125,IL,Dupage
1989-10-31,283.4609375,0.5859375,0.0,74.1875,3.4609375,41.8244,-88.0901,50.829687500000006,IL,Dupage
1989-11-30,274.4140625,0.6171875,0.0,75.6875,4.0625,41.8244,-88.0901,34.5453125,IL,Dupage
1989-12-31,263.8515625,0.625,7.62939453125e-06,80.375,3.7734375,41.8244,-88.0901,15.532812499999999,IL,Dupage
1990-01-31,270.8203125,0.671875,1.52587890625e-05,84.625,4.5078125,41.8244,-88.0901,28.0765625,IL,Dupage
1990-02-28,270.6171875,0.71875,3.0517578125e-05,81.875,4.4765625,41.8244,-88.0901,27.7109375,IL,Dupage
1990-03-31,276.578125,0.7578125,0.0,76.8125,4.1484375,41.8244,-88.0901,38.440625,IL,Dupage
1990-04-30,281.9140625,0.7265625,0.0,73.375,3.84375,41.8244,-88.0901,48.0453125,IL,Dupage
1990-05-31,285.984375,0.75,0.0,76.125,3.7265625,41.8244,-88.0901,55.371875,IL,Dupage
1990-06-30,293.6875,0.6953125,0.0,76.6875,3.4921875,41.8244,-88.0901,69.23750000000001,IL,Dupage
1990-07-31,294.8984375,0.6484375,0.0,76.75,2.8828125,41.8244,-88.0901,71.41718750000001,IL,Dupage
1990-08-31,295.0078125,0.640625,0.0,78.125,2.3359375,41.8244,-88.0901,71.6140625,IL,Dupage
1990-09-30,291.6171875,0.5703125,0.0,73.5625,2.7578125,41.8244,-88.0901,65.51093750000001,IL,Dupage
1990-10-31,282.2890625,0.6484375,0.0,74.375,3.765625,41.8244,-88.0901,48.720312500000006,IL,Dupage
1990-11-30,277.6796875,0.71875,7.62939453125e-06,81.375,3.9765625,41.8244,-88.0901,40.4234375,IL,Dupage
1990-12-31,268.6875,0.78125,1.52587890625e-05,87.875,4.1640625,41.8244,-88.0901,24.2375,IL,Dupage
1991-01-31,263.0078125,0.8046875,1.52587890625e-05,94.75,4.109375,41.8244,-88.0901,14.014062499999998,IL,Dupage
1991-02-28,271.1640625,0.8125,0.0,84.625,4.0546875,41.8244,-88.0901,28.6953125,IL,Dupage
1991-03-31,276.953125,0.8046875,7.62939453125e-06,80.6875,5.0390625,41.8244,-88.0901,39.115625,IL,Dupage
1991-04-30,283.1875,0.796875,0.0,79.0625,4.171875,41.8244,-88.0901,50.337500000000006,IL,Dupage
1991-05-31,291.28125,0.7578125,0.0,81.875,3.109375,41.8244,-88.0901,64.90625,IL,Dupage
1991-06-30,295.453125,0.6640625,0.0,71.0625,2.5859375,41.8244,-88.0901,72.415625,IL,Dupage
1991-07-31,298.1484375,0.4921875,0.0,63.625,2.703125,41.8244,-88.0901,77.2671875,IL,Dupage
1991-08-31,296.96875,0.4765625,0.0,63.4375,2.40625,41.8244,-88.0901,75.14375000000001,IL,Dupage
1991-09-30,290.7109375,0.53125,0.0,67.25,2.7421875,41.8244,-88.0901,63.8796875,IL,Dupage
1991-10-31,283.2734375,0.6640625,0.0,76.8125,3.671875,41.8244,-88.0901,50.4921875,IL,Dupage
1991-11-30,273.53125,0.765625,7.62939453125e-06,82.875,4.1953125,41.8244,-88.0901,32.95625,IL,Dupage
1991-12-31,270.234375,0.8203125,1.52587890625e-05,89.25,3.828125,41.8244,-88.0901,27.021875,IL,Dupage
1992-01-31,269.078125,0.8359375,7.62939453125e-06,90.4375,3.953125,41.8244,-88.0901,24.940625,IL,Dupage
1992-02-29,272.1015625,0.828125,7.62939453125e-06,87.6875,3.6640625,41.8244,-88.0901,30.3828125,IL,Dupage
1992-03-31,275.3125,0.8203125,1.52587890625e-05,81.625,3.75,41.8244,-88.0901,36.1625,IL,Dupage
1992-04-30,280.8515625,0.7890625,0.0,80.375,3.5234375,41.8244,-88.0901,46.1328125,IL,Dupage
1992-05-31,287.703125,0.671875,0.0,67.6875,3.140625,41.8244,-88.0901,58.465625,IL,Dupage
1992-06-30,292.90625,0.5546875,0.0,63.0,2.46875,41.8244,-88.0901,67.83125000000001,IL,Dupage
1992-07-31,294.4453125,0.578125,0.0,76.0625,2.6953125,41.8244,-88.0901,70.6015625,IL,Dupage
1992-08-31,292.9296875,0.5625,0.0,71.375,2.578125,41.8244,-88.0901,67.8734375,IL,Dupage
1992-09-30,289.3984375,0.6484375,0.0,76.5,2.8671875,41.8244,-88.0901,61.517187500000006,IL,Dupage
1992-10-31,282.2734375,0.625,0.0,77.5625,2.984375,41.8244,-88.0901,48.6921875,IL,Dupage
1992-11-30,274.671875,0.7578125,0.0,88.6875,3.65625,41.8244,-88.0901,35.009375,IL,Dupage
1992-12-31,269.3203125,0.796875,7.62939453125e-06,89.375,3.7421875,41.8244,-88.0901,25.3765625,IL,Dupage
1993-01-31,265.9765625,0.859375,1.52587890625e-05,91.875,3.8515625,41.8244,-88.0901,19.3578125,IL,Dupage
1993-02-28,268.0546875,0.859375,1.52587890625e-05,88.6875,3.578125,41.8244,-88.0901,23.0984375,IL,Dupage
1993-03-31,273.5625,0.8671875,7.62939453125e-06,87.4375,3.609375,41.8244,-88.0901,33.0125,IL,Dupage
1993-04-30,280.015625,0.875,7.62939453125e-06,82.75,3.7109375,41.8244,-88.0901,44.628125,IL,Dupage
1993-05-31,288.3515625,0.78125,0.0,77.625,3.3828125,41.8244,-88.0901,59.6328125,IL,Dupage
1993-06-30,292.2109375,0.7890625,0.0,81.125,3.046875,41.8244,-88.0901,66.5796875,IL,Dupage
1993-07-31,295.625,0.7734375,0.0,83.25,2.8125,41.8244,-88.0901,72.725,IL,Dupage
1993-08-31,295.8359375,0.6875,0.0,81.1875,2.3515625,41.8244,-88.0901,73.10468750000001,IL,Dupage
1993-09-30,287.625,0.7265625,0.0,80.5,2.8203125,41.8244,-88.0901,58.325,IL,Dupage
1993-10-31,281.5703125,0.7265625,0.0,79.875,3.375,41.8244,-88.0901,47.4265625,IL,Dupage
1993-11-30,274.765625,0.734375,7.62939453125e-06,86.375,3.5625,41.8244,-88.0901,35.178125,IL,Dupage
1993-12-31,269.90625,0.7734375,0.0,86.625,3.6328125,41.8244,-88.0901,26.43125,IL,Dupage
1994-01-31,263.0859375,0.765625,1.52587890625e-05,91.0,4.046875,41.8244,-88.0901,14.154687499999998,IL,Dupage
1994-02-28,264.6796875,0.8125,2.288818359375e-05,92.5625,4.1640625,41.8244,-88.0901,17.0234375,IL,Dupage
1994-03-31,274.703125,0.828125,0.0,82.0625,3.4296875,41.8244,-88.0901,35.065625,IL,Dupage
1994-04-30,281.8125,0.7578125,7.62939453125e-06,74.125,4.4140625,41.8244,-88.0901,47.8625,IL,Dupage
1994-05-31,287.78125,0.671875,0.0,68.0,2.9609375,41.8244,-88.0901,58.60625,IL,Dupage
1994-06-30,294.3515625,0.6171875,0.0,70.125,2.78125,41.8244,-88.0901,70.43281250000001,IL,Dupage
1994-07-31,295.65625,0.6171875,0.0,76.625,2.6640625,41.8244,-88.0901,72.78125,IL,Dupage
1994-08-31,293.53125,0.6015625,0.0,76.5,2.640625,41.8244,-88.0901,68.95625000000001,IL,Dupage
1994-09-30,291.5078125,0.546875,0.0,72.4375,2.40625,41.8244,-88.0901,65.3140625,IL,Dupage
1994-10-31,284.1796875,0.546875,0.0,73.25,3.109375,41.8244,-88.0901,52.1234375,IL,Dupage
1994-11-30,277.5078125,0.7265625,0.0,82.75,4.015625,41.8244,-88.0901,40.1140625,IL,Dupage
1994-12-31,270.546875,0.7578125,7.62939453125e-06,92.0625,2.8984375,41.8244,-88.0901,27.584375,IL,Dupage
1995-01-31,266.265625,0.796875,2.288818359375e-05,90.75,3.8984375,41.8244,-88.0901,19.878124999999997,IL,Dupage
1995-02-28,267.7734375,0.8125,7.62939453125e-06,84.0625,4.1875,41.8244,-88.0901,22.5921875,IL,Dupage
1995-03-31,275.84375,0.78125,7.62939453125e-06,81.25,3.453125,41.8244,-88.0901,37.11875,IL,Dupage
1995-04-30,279.78125,0.78125,7.62939453125e-06,77.1875,3.984375,41.8244,-88.0901,44.20625,IL,Dupage
1995-05-31,286.8125,0.78125,0.0,76.0,3.3125,41.8244,-88.0901,56.8625,IL,Dupage
1995-06-30,294.3828125,0.6875,0.0,74.4375,2.296875,41.8244,-88.0901,70.4890625,IL,Dupage
1995-07-31,297.1171875,0.609375,0.0,74.9375,2.59375,41.8244,-88.0901,75.4109375,IL,Dupage
1995-08-31,298.1953125,0.609375,0.0,79.8125,2.09375,41.8244,-88.0901,77.3515625,IL,Dupage
1995-09-30,289.703125,0.5390625,0.0,65.5625,2.8125,41.8244,-88.0901,62.065625,IL,Dupage
1995-10-31,283.8671875,0.59375,0.0,74.375,3.671875,41.8244,-88.0901,51.5609375,IL,Dupage
1995-11-30,271.1796875,0.7421875,1.52587890625e-05,84.9375,3.703125,41.8244,-88.0901,28.7234375,IL,Dupage
1995-12-31,268.046875,0.75,7.62939453125e-06,84.4375,3.9375,41.8244,-88.0901,23.084375,IL,Dupage
1996-01-31,266.8828125,0.7578125,7.62939453125e-06,86.9375,4.59375,41.8244,-88.0901,20.9890625,IL,Dupage
1996-02-29,268.546875,0.7578125,0.0,83.1875,4.5390625,41.8244,-88.0901,23.984375,IL,Dupage
1996-03-31,272.4296875,0.7265625,7.62939453125e-06,74.1875,4.3984375,41.8244,-88.0901,30.9734375,IL,Dupage
1996-04-30,280.0625,0.703125,7.62939453125e-06,72.25,3.9765625,41.8244,-88.0901,44.7125,IL,Dupage
1996-05-31,285.765625,0.765625,0.0,78.875,3.40625,41.8244,-88.0901,54.978125000000006,IL,Dupage
1996-06-30,293.25,0.78125,0.0,80.1875,2.59375,41.8244,-88.0901,68.45,IL,Dupage
1996-07-31,293.984375,0.6875,0.0,74.0,2.4375,41.8244,-88.0901,69.771875,IL,Dupage
1996-08-31,295.1484375,0.640625,0.0,75.25,2.1171875,41.8244,-88.0901,71.8671875,IL,Dupage
1996-09-30,290.375,0.546875,0.0,72.8125,2.4609375,41.8244,-88.0901,63.275000000000006,IL,Dupage
1996-10-31,283.6484375,0.5859375,0.0,74.875,3.5234375,41.8244,-88.0901,51.1671875,IL,Dupage
1996-11-30,272.4375,0.6484375,0.0,79.5,3.4140625,41.8244,-88.0901,30.9875,IL,Dupage
1996-12-31,269.421875,0.6953125,7.62939453125e-06,87.5625,3.59375,41.8244,-88.0901,25.559375,IL,Dupage
1997-01-31,264.8984375,0.734375,7.62939453125e-06,89.125,4.4375,41.8244,-88.0901,17.417187499999997,IL,Dupage
1997-02-28,270.09375,0.7890625,1.52587890625e-05,86.5625,3.640625,41.8244,-88.0901,26.76875,IL,Dupage
1997-03-31,275.328125,0.828125,1.52587890625e-05,82.1875,4.1796875,41.8244,-88.0901,36.190625,IL,Dupage
1997-04-30,279.6640625,0.7578125,1.52587890625e-05,72.875,3.4765625,41.8244,-88.0901,43.9953125,IL,Dupage
1997-05-31,285.0,0.71875,0.0,71.5625,3.9296875,41.8244,-88.0901,53.6,IL,Dupage
1997-06-30,293.3359375,0.6640625,0.0,74.25,2.7578125,41.8244,-88.0901,68.60468750000001,IL,Dupage
1997-07-31,296.8046875,0.5546875,0.0,69.6875,2.7265625,41.8244,-88.0901,74.8484375,IL,Dupage
1997-08-31,294.703125,0.5625,0.0,73.0625,2.578125,41.8244,-88.0901,71.06562500000001,IL,Dupage
1997-09-30,291.2578125,0.546875,0.0,70.625,2.7265625,41.8244,-88.0901,64.8640625,IL,Dupage
1997-10-31,284.296875,0.5390625,0.0,69.875,3.3125,41.8244,-88.0901,52.334375,IL,Dupage
1997-11-30,274.625,0.6015625,7.62939453125e-06,83.0625,3.2578125,41.8244,-88.0901,34.925,IL,Dupage
1997-12-31,270.6484375,0.6484375,1.52587890625e-05,89.0625,3.3125,41.8244,-88.0901,27.7671875,IL,Dupage
1998-01-31,269.234375,0.7421875,2.288818359375e-05,91.8125,3.4609375,41.8244,-88.0901,25.221875,IL,Dupage
1998-02-28,275.0234375,0.7734375,0.0,86.375,3.4609375,41.8244,-88.0901,35.6421875,IL,Dupage
1998-03-31,275.6875,0.78125,1.52587890625e-05,82.0625,4.25,41.8244,-88.0901,36.8375,IL,Dupage
1998-04-30,282.390625,0.7890625,0.0,77.375,3.484375,41.8244,-88.0901,48.903125,IL,Dupage
1998-05-31,291.1875,0.7421875,0.0,76.5625,3.0859375,41.8244,-88.0901,64.73750000000001,IL,Dupage
1998-06-30,294.0546875,0.6875,0.0,75.9375,2.75,41.8244,-88.0901,69.8984375,IL,Dupage
1998-07-31,296.6484375,0.609375,0.0,71.625,2.1875,41.8244,-88.0901,74.5671875,IL,Dupage
1998-08-31,296.796875,0.5703125,0.0,73.875,2.1640625,41.8244,-88.0901,74.834375,IL,Dupage
1998-09-30,293.3515625,0.546875,0.0,68.8125,2.421875,41.8244,-88.0901,68.6328125,IL,Dupage
1998-10-31,284.8359375,0.625,0.0,78.0625,3.0625,41.8244,-88.0901,53.3046875,IL,Dupage
1998-11-30,277.875,0.6796875,0.0,81.0,4.0078125,41.8244,-88.0901,40.775,IL,Dupage
1998-12-31,272.4453125,0.6953125,7.62939453125e-06,81.75,3.640625,41.8244,-88.0901,31.0015625,IL,Dupage
1999-01-31,265.2109375,0.734375,2.288818359375e-05,93.5625,4.0703125,41.8244,-88.0901,17.979687499999997,IL,Dupage
1999-02-28,272.859375,0.7890625,7.62939453125e-06,81.25,4.2265625,41.8244,-88.0901,31.746875,IL,Dupage
1999-03-31,274.296875,0.7578125,1.52587890625e-05,76.1875,3.890625,41.8244,-88.0901,34.334375,IL,Dupage
1999-04-30,282.703125,0.7578125,0.0,78.375,3.8671875,41.8244,-88.0901,49.465625,IL,Dupage
1999-05-31,289.5078125,0.7421875,0.0,74.375,3.5703125,41.8244,-88.0901,61.7140625,IL,Dupage
1999-06-30,294.546875,0.71875,0.0,76.3125,2.4375,41.8244,-88.0901,70.78437500000001,IL,Dupage
1999-07-31,298.859375,0.5859375,0.0,72.375,2.7421875,41.8244,-88.0901,78.546875,IL,Dupage
1999-08-31,295.4765625,0.515625,0.0,68.75,2.5703125,41.8244,-88.0901,72.4578125,IL,Dupage
1999-09-30,291.1796875,0.5078125,0.0,61.5,2.859375,41.8244,-88.0901,64.7234375,IL,Dupage
1999-10-31,283.375,0.5859375,0.0,70.0625,3.25,41.8244,-88.0901,50.675,IL,Dupage
1999-11-30,279.109375,0.53125,0.0,70.9375,3.3515625,41.8244,-88.0901,42.996875,IL,Dupage
1999-12-31,270.5078125,0.6171875,7.62939453125e-06,83.0625,3.6015625,41.8244,-88.0901,27.5140625,IL,Dupage
2000-01-31,267.8046875,0.640625,1.52587890625e-05,84.25,4.1484375,41.8244,-88.0901,22.6484375,IL,Dupage
2000-02-29,272.3828125,0.671875,7.62939453125e-06,84.9375,4.15625,41.8244,-88.0901,30.8890625,IL,Dupage
2000-03-31,279.1015625,0.6640625,7.62939453125e-06,74.875,3.5234375,41.8244,-88.0901,42.9828125,IL,Dupage
2000-04-30,282.1484375,0.6640625,7.62939453125e-06,70.0,3.6484375,41.8244,-88.0901,48.4671875,IL,Dupage
2000-05-31,290.09375,0.6796875,0.0,74.5,3.421875,41.8244,-88.0901,62.76875,IL,Dupage
2000-06-30,292.8671875,0.6953125,0.0,74.625,3.25,41.8244,-88.0901,67.76093750000001,IL,Dupage
2000-07-31,295.1171875,0.6328125,0.0,75.25,2.5703125,41.8244,-88.0901,71.8109375,IL,Dupage
2000-08-31,295.9296875,0.5625,0.0,72.25,2.5234375,41.8244,-88.0901,73.2734375,IL,Dupage
2000-09-30,291.1484375,0.578125,0.0,69.0625,3.140625,41.8244,-88.0901,64.66718750000001,IL,Dupage
